image_url,disease_name,images
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-5-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-5-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-15__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-15__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-16__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-16__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-17__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-17__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-18__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-18__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-4-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-4-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-5-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwOF0.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-5-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwOF0.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-6-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwOF0.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-6-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwOF0.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-7-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-7-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-8-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwOF0.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-8-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDEwOF0.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-9__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-19__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-19__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-10__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-10__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-20__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-20__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-21__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-21__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-11__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-11__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-22__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-22__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-12__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-12__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-23__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-23__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-24__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-24__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-13__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-13__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-4-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-4-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-25__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-25__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-5-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-5-3__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-14__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-14__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE4XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-4-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-4-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-5-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-5-4__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-6-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-6-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-7-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-7-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-8-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-8-2__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-9-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-9-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDE5XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-10-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-10-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-11-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-11-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-12-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-12-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-13-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-13-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-14-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-14-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-15-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-15-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-16-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-16-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-17-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-17-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-18-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-18-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-19-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-19-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-20-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-20-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-21-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-21-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-22-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-22-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-23-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-23-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/collection/Acne-vulgaris/acne-vulgaris-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/collection/Acne-vulgaris/acne-vulgaris-0002__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-24-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-24-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-25-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-25-1__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-26__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-26__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-4-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-4-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-27__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-27__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-16__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-1-16__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-2-8__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-3-7__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-4-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-4-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-5-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-5-5__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-28__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-28__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-29__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg,Acne affecting the face images,"<img src=""https://dermnetnz.org/assets/Uploads/acne/acne-face/acne-face-29__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpg"" width=""50"" >"
